unit_id,tm_id,PLT_CN,county,owner_class,owner_name,OWN_CODE,forest_branch,FORTYPCD,ForTypName,acres,stand_age,prescription,template,entry_years,n_entries,first_entry_year,last_entry_year,cuts,regen_slot,collapsed_to_no_management,notes,params
TM67509_Baker_O3,67509,718604473290487,Baker,private_family,Family Forest,3,pine,142,Slash pine,4224.167654028604,21.0,family_uneven_aged_selection,selection_harvest,2037;2052;2067,3,2037.0,2067.0,True,,False,,end_year=2067;interval=15;proportion=0.15;start_year=2037
TM67509_Baker_O3,67509,718604473290487,Baker,private_family,Family Forest,3,pine,142,Slash pine,4224.167654028604,21.0,pine_plantation_long_rotation,plantation_rotation,2027;2037,2,2027.0,2037.0,True,planted_pine_regen,False,,clearcut_year=2037;thin_max_dbh=9.0;thin_proportion=0.35;thin_year=2027
TM67509_Baker_O3,67509,718604473290487,Baker,private_family,Family Forest,3,pine,142,Slash pine,4224.167654028604,21.0,no_management,no_management,,0,,,False,,False,,
TM36897_Suwannee_O3,36897,289515725489998,Suwannee,private_family,Family Forest,3,other,406,Loblolly pine / hardwood,4155.892437129227,37.0,family_light_thin,thin_from_below,2032,1,2032.0,2032.0,True,,False,,max_dbh=8.0;proportion=0.35;year=2032
TM36897_Suwannee_O3,36897,289515725489998,Suwannee,private_family,Family Forest,3,other,406,Loblolly pine / hardwood,4155.892437129227,37.0,family_uneven_aged_selection,selection_harvest,2037;2052;2067,3,2037.0,2067.0,True,,False,,end_year=2067;interval=15;proportion=0.15;start_year=2037
TM36897_Suwannee_O3,36897,289515725489998,Suwannee,private_family,Family Forest,3,other,406,Loblolly pine / hardwood,4155.892437129227,37.0,no_management,no_management,,0,,,False,,False,,
TM64293_Columbia_O3,64293,638333844126144,Columbia,private_family,Family Forest,3,pine,161,Loblolly pine,4123.2003951611205,5.0,family_light_thin,thin_from_below,2032,1,2032.0,2032.0,True,,False,,max_dbh=8.0;proportion=0.35;year=2032
TM64293_Columbia_O3,64293,638333844126144,Columbia,private_family,Family Forest,3,pine,161,Loblolly pine,4123.2003951611205,5.0,family_uneven_aged_selection,selection_harvest,2037;2052;2067,3,2037.0,2067.0,True,,False,,end_year=2067;interval=15;proportion=0.15;start_year=2037
TM64293_Columbia_O3,64293,638333844126144,Columbia,private_family,Family Forest,3,pine,161,Loblolly pine,4123.2003951611205,5.0,pine_plantation_long_rotation,plantation_rotation,2037;2052,2,2037.0,2052.0,True,planted_pine_regen,False,,clearcut_year=2052;thin_max_dbh=9.0;thin_proportion=0.35;thin_year=2037
TM64293_Columbia_O3,64293,638333844126144,Columbia,private_family,Family Forest,3,pine,161,Loblolly pine,4123.2003951611205,5.0,no_management,no_management,,0,,,False,,False,,
TM64454_Union_O3,64454,638334746126144,Union,private_family,Family Forest,3,pine,142,Slash pine,3937.055911301905,21.0,family_light_thin,thin_from_below,2032,1,2032.0,2032.0,True,,False,,max_dbh=8.0;proportion=0.35;year=2032
TM64454_Union_O3,64454,638334746126144,Union,private_family,Family Forest,3,pine,142,Slash pine,3937.055911301905,21.0,family_uneven_aged_selection,selection_harvest,2037;2052;2067,3,2037.0,2067.0,True,,False,,end_year=2067;interval=15;proportion=0.15;start_year=2037
TM64454_Union_O3,64454,638334746126144,Union,private_family,Family Forest,3,pine,142,Slash pine,3937.055911301905,21.0,pine_plantation_long_rotation,plantation_rotation,2027;2037,2,2027.0,2037.0,True,planted_pine_regen,False,,clearcut_year=2037;thin_max_dbh=9.0;thin_proportion=0.35;thin_year=2027
TM64454_Union_O3,64454,638334746126144,Union,private_family,Family Forest,3,pine,142,Slash pine,3937.055911301905,21.0,no_management,no_management,,0,,,False,,False,,
TM23748_Baker_O3,23748,173002842010854,Baker,private_family,Family Forest,3,pine,142,Slash pine,3929.4944866290098,45.0,family_light_thin,thin_from_below,2032,1,2032.0,2032.0,True,,False,,max_dbh=8.0;proportion=0.35;year=2032
TM23748_Baker_O3,23748,173002842010854,Baker,private_family,Family Forest,3,pine,142,Slash pine,3929.4944866290098,45.0,family_uneven_aged_selection,selection_harvest,2037;2052;2067,3,2037.0,2067.0,True,,False,,end_year=2067;interval=15;proportion=0.15;start_year=2037
TM23748_Baker_O3,23748,173002842010854,Baker,private_family,Family Forest,3,pine,142,Slash pine,3929.4944866290098,45.0,pine_plantation_long_rotation,clearcut,2027,1,2027.0,2027.0,True,planted_pine_regen,False,thin dropped: stand is at or past rotation age,year=2027
TM23748_Baker_O3,23748,173002842010854,Baker,private_family,Family Forest,3,pine,142,Slash pine,3929.4944866290098,45.0,no_management,no_management,,0,,,False,,False,,
TM48658_Columbia_O3,48658,448940864489998,Columbia,private_family,Family Forest,3,pine,142,Slash pine,3877.4540932920245,28.0,family_light_thin,thin_from_below,2032,1,2032.0,2032.0,True,,False,,max_dbh=8.0;proportion=0.35;year=2032
TM48658_Columbia_O3,48658,448940864489998,Columbia,private_family,Family Forest,3,pine,142,Slash pine,3877.4540932920245,28.0,family_uneven_aged_selection,selection_harvest,2037;2052;2067,3,2037.0,2067.0,True,,False,,end_year=2067;interval=15;proportion=0.15;start_year=2037
TM48658_Columbia_O3,48658,448940864489998,Columbia,private_family,Family Forest,3,pine,142,Slash pine,3877.4540932920245,28.0,pine_plantation_long_rotation,plantation_rotation,2027;2032,2,2027.0,2032.0,True,planted_pine_regen,False,,clearcut_year=2032;thin_max_dbh=9.0;thin_proportion=0.35;thin_year=2027
TM48658_Columbia_O3,48658,448940864489998,Columbia,private_family,Family Forest,3,pine,142,Slash pine,3877.4540932920245,28.0,no_management,no_management,,0,,,False,,False,,
TM64293_Columbia_O4,64293,638333844126144,Columbia,private_industrial,Corporate/Other Private,4,pine,161,Loblolly pine,3697.9814547324227,5.0,pine_plantation_short_rotation,plantation_rotation,2032;2042,2,2032.0,2042.0,True,planted_pine_regen,False,unrefined,clearcut_year=2042;thin_max_dbh=8.0;thin_proportion=0.4;thin_year=2032
TM64293_Columbia_O4,64293,638333844126144,Columbia,private_industrial,Corporate/Other Private,4,pine,161,Loblolly pine,3697.9814547324227,5.0,pine_plantation_long_rotation,plantation_rotation,2037;2052,2,2037.0,2052.0,True,planted_pine_regen,False,unrefined,clearcut_year=2052;thin_max_dbh=9.0;thin_proportion=0.35;thin_year=2037
TM64293_Columbia_O4,64293,638333844126144,Columbia,private_industrial,Corporate/Other Private,4,pine,161,Loblolly pine,3697.9814547324227,5.0,no_management,no_management,,0,,,False,,False,unrefined,
TM48634_Columbia_O6,48634,448940584489998,Columbia,federal,Federal,6,pine,142,Slash pine,3678.855498206864,40.0,public_selection_light,selection_harvest,2032;2042;2052;2062,4,2032.0,2062.0,True,,False,,end_year=2062;interval=10;proportion=0.2;start_year=2032
TM48634_Columbia_O6,48634,448940584489998,Columbia,federal,Federal,6,pine,142,Slash pine,3678.855498206864,40.0,public_thin_restore,thin_from_below_repeated,2027;2042;2057,3,2027.0,2057.0,True,,False,,end_year=2067;interval=15;max_dbh=10.0;proportion=0.3;start_year=2027
TM48634_Columbia_O6,48634,448940584489998,Columbia,federal,Federal,6,pine,142,Slash pine,3678.855498206864,40.0,no_management,no_management,,0,,,False,,False,,
TM64479_Columbia_O3,64479,638335018126144,Columbia,private_family,Family Forest,3,pine,161,Loblolly pine,3647.4978252986807,54.0,family_light_thin,thin_from_below,2032,1,2032.0,2032.0,True,,False,,max_dbh=8.0;proportion=0.35;year=2032
TM64479_Columbia_O3,64479,638335018126144,Columbia,private_family,Family Forest,3,pine,161,Loblolly pine,3647.4978252986807,54.0,family_uneven_aged_selection,selection_harvest,2037;2052;2067,3,2037.0,2067.0,True,,False,,end_year=2067;interval=15;proportion=0.15;start_year=2037
TM64479_Columbia_O3,64479,638335018126144,Columbia,private_family,Family Forest,3,pine,161,Loblolly pine,3647.4978252986807,54.0,pine_plantation_long_rotation,clearcut,2027,1,2027.0,2027.0,True,planted_pine_regen,False,thin dropped: stand is at or past rotation age,year=2027
TM64479_Columbia_O3,64479,638335018126144,Columbia,private_family,Family Forest,3,pine,161,Loblolly pine,3647.4978252986807,54.0,no_management,no_management,,0,,,False,,False,,
TM50147_Hamilton_O3,50147,451136773489998,Hamilton,private_family,Family Forest,3,hardwood,608,Sweetbay / swamp tupelo / red maple,3622.8119976901107,68.0,family_light_thin,thin_from_below,2032,1,2032.0,2032.0,True,,False,,max_dbh=8.0;proportion=0.35;year=2032
TM50147_Hamilton_O3,50147,451136773489998,Hamilton,private_family,Family Forest,3,hardwood,608,Sweetbay / swamp tupelo / red maple,3622.8119976901107,68.0,family_uneven_aged_selection,selection_harvest,2037;2052;2067,3,2037.0,2067.0,True,,False,,end_year=2067;interval=15;proportion=0.15;start_year=2037
TM50147_Hamilton_O3,50147,451136773489998,Hamilton,private_family,Family Forest,3,hardwood,608,Sweetbay / swamp tupelo / red maple,3622.8119976901107,68.0,no_management,no_management,,0,,,False,,False,,
TM50147_Columbia_O3,50147,451136773489998,Columbia,private_family,Family Forest,3,hardwood,608,Sweetbay / swamp tupelo / red maple,3606.3547792843974,68.0,family_light_thin,thin_from_below,2032,1,2032.0,2032.0,True,,False,,max_dbh=8.0;proportion=0.35;year=2032
TM50147_Columbia_O3,50147,451136773489998,Columbia,private_family,Family Forest,3,hardwood,608,Sweetbay / swamp tupelo / red maple,3606.3547792843974,68.0,family_uneven_aged_selection,selection_harvest,2037;2052;2067,3,2037.0,2067.0,True,,False,,end_year=2067;interval=15;proportion=0.15;start_year=2037
TM50147_Columbia_O3,50147,451136773489998,Columbia,private_family,Family Forest,3,hardwood,608,Sweetbay / swamp tupelo / red maple,3606.3547792843974,68.0,no_management,no_management,,0,,,False,,False,,
TM64406_Hamilton_O3,64406,638334495126144,Hamilton,private_family,Family Forest,3,pine,142,Slash pine,3572.328368256369,29.0,family_light_thin,thin_from_below,2032,1,2032.0,2032.0,True,,False,,max_dbh=8.0;proportion=0.35;year=2032
TM64406_Hamilton_O3,64406,638334495126144,Hamilton,private_family,Family Forest,3,pine,142,Slash pine,3572.328368256369,29.0,family_uneven_aged_selection,selection_harvest,2037;2052;2067,3,2037.0,2067.0,True,,False,,end_year=2067;interval=15;proportion=0.15;start_year=2037
TM64406_Hamilton_O3,64406,638334495126144,Hamilton,private_family,Family Forest,3,pine,142,Slash pine,3572.328368256369,29.0,pine_plantation_long_rotation,plantation_rotation,2027;2032,2,2027.0,2032.0,True,planted_pine_regen,False,,clearcut_year=2032;thin_max_dbh=9.0;thin_proportion=0.35;thin_year=2027
TM64406_Hamilton_O3,64406,638334495126144,Hamilton,private_family,Family Forest,3,pine,142,Slash pine,3572.328368256369,29.0,no_management,no_management,,0,,,False,,False,,
TM48445_Baker_O3,48445,448939642489998,Baker,private_family,Family Forest,3,pine,161,Loblolly pine,3561.431020933667,59.0,family_light_thin,thin_from_below,2032,1,2032.0,2032.0,True,,False,,max_dbh=8.0;proportion=0.35;year=2032
TM48445_Baker_O3,48445,448939642489998,Baker,private_family,Family Forest,3,pine,161,Loblolly pine,3561.431020933667,59.0,family_uneven_aged_selection,selection_harvest,2037;2052;2067,3,2037.0,2067.0,True,,False,,end_year=2067;interval=15;proportion=0.15;start_year=2037
TM48445_Baker_O3,48445,448939642489998,Baker,private_family,Family Forest,3,pine,161,Loblolly pine,3561.431020933667,59.0,pine_plantation_long_rotation,clearcut,2027,1,2027.0,2027.0,True,planted_pine_regen,False,thin dropped: stand is at or past rotation age,year=2027
TM48445_Baker_O3,48445,448939642489998,Baker,private_family,Family Forest,3,pine,161,Loblolly pine,3561.431020933667,59.0,no_management,no_management,,0,,,False,,False,,
TM64452_Baker_O3,64452,638334742126144,Baker,private_family,Family Forest,3,pine,161,Loblolly pine,3484.4824051447918,16.0,family_light_thin,thin_from_below,2032,1,2032.0,2032.0,True,,False,,max_dbh=8.0;proportion=0.35;year=2032
TM64452_Baker_O3,64452,638334742126144,Baker,private_family,Family Forest,3,pine,161,Loblolly pine,3484.4824051447918,16.0,family_uneven_aged_selection,selection_harvest,2037;2052;2067,3,2037.0,2067.0,True,,False,,end_year=2067;interval=15;proportion=0.15;start_year=2037
TM64452_Baker_O3,64452,638334742126144,Baker,private_family,Family Forest,3,pine,161,Loblolly pine,3484.4824051447918,16.0,pine_plantation_long_rotation,plantation_rotation,2027;2042,2,2027.0,2042.0,True,planted_pine_regen,False,,clearcut_year=2042;thin_max_dbh=9.0;thin_proportion=0.35;thin_year=2027
TM64452_Baker_O3,64452,638334742126144,Baker,private_family,Family Forest,3,pine,161,Loblolly pine,3484.4824051447918,16.0,no_management,no_management,,0,,,False,,False,,
TM67523_Columbia_O6,67523,718604718290487,Columbia,federal,Federal,6,pine,141,Longleaf pine,3482.9256412415484,16.0,public_selection_light,selection_harvest,2032;2042;2052;2062,4,2032.0,2062.0,True,,False,,end_year=2062;interval=10;proportion=0.2;start_year=2032
TM67523_Columbia_O6,67523,718604718290487,Columbia,federal,Federal,6,pine,141,Longleaf pine,3482.9256412415484,16.0,public_thin_restore,thin_from_below_repeated,2027;2042;2057,3,2027.0,2057.0,True,,False,,end_year=2067;interval=15;max_dbh=10.0;proportion=0.3;start_year=2027
TM67523_Columbia_O6,67523,718604718290487,Columbia,federal,Federal,6,pine,141,Longleaf pine,3482.9256412415484,16.0,no_management,no_management,,0,,,False,,False,,
TM43235_Hamilton_O4,43235,374861676489998,Hamilton,private_industrial,Corporate/Other Private,4,pine,142,Slash pine,3460.0189723795424,19.0,pine_plantation_short_rotation,plantation_rotation,2027;2032,2,2027.0,2032.0,True,planted_pine_regen,False,unrefined,clearcut_year=2032;thin_max_dbh=8.0;thin_proportion=0.4;thin_year=2027
TM43235_Hamilton_O4,43235,374861676489998,Hamilton,private_industrial,Corporate/Other Private,4,pine,142,Slash pine,3460.0189723795424,19.0,pine_plantation_long_rotation,plantation_rotation,2027;2042,2,2027.0,2042.0,True,planted_pine_regen,False,unrefined,clearcut_year=2042;thin_max_dbh=9.0;thin_proportion=0.35;thin_year=2027
TM43235_Hamilton_O4,43235,374861676489998,Hamilton,private_industrial,Corporate/Other Private,4,pine,142,Slash pine,3460.0189723795424,19.0,no_management,no_management,,0,,,False,,False,unrefined,
TM35378_Columbia_O3,35378,259178355010854,Columbia,private_family,Family Forest,3,hardwood,520,Mixed upland hardwoods,3458.017418789658,28.0,family_light_thin,thin_from_below,2032,1,2032.0,2032.0,True,,False,,max_dbh=8.0;proportion=0.35;year=2032
TM35378_Columbia_O3,35378,259178355010854,Columbia,private_family,Family Forest,3,hardwood,520,Mixed upland hardwoods,3458.017418789658,28.0,family_uneven_aged_selection,selection_harvest,2037;2052;2067,3,2037.0,2067.0,True,,False,,end_year=2067;interval=15;proportion=0.15;start_year=2037
TM35378_Columbia_O3,35378,259178355010854,Columbia,private_family,Family Forest,3,hardwood,520,Mixed upland hardwoods,3458.017418789658,28.0,no_management,no_management,,0,,,False,,False,,
TM67205_Hamilton_O4,67205,718562044290487,Hamilton,private_industrial,Corporate/Other Private,4,pine,161,Loblolly pine,3446.6752817803153,4.0,pine_plantation_short_rotation,plantation_rotation,2037;2047,2,2037.0,2047.0,True,planted_pine_regen,False,unrefined,clearcut_year=2047;thin_max_dbh=8.0;thin_proportion=0.4;thin_year=2037
TM67205_Hamilton_O4,67205,718562044290487,Hamilton,private_industrial,Corporate/Other Private,4,pine,161,Loblolly pine,3446.6752817803153,4.0,pine_plantation_long_rotation,plantation_rotation,2037;2057,2,2037.0,2057.0,True,planted_pine_regen,False,unrefined,clearcut_year=2057;thin_max_dbh=9.0;thin_proportion=0.35;thin_year=2037
TM67205_Hamilton_O4,67205,718562044290487,Hamilton,private_industrial,Corporate/Other Private,4,pine,161,Loblolly pine,3446.6752817803153,4.0,no_management,no_management,,0,,,False,,False,unrefined,
TM67279_Columbia_O6,67279,718562372290487,Columbia,federal,Federal,6,pine,142,Slash pine,3422.656638701707,42.0,public_selection_light,selection_harvest,2032;2042;2052;2062,4,2032.0,2062.0,True,,False,,end_year=2062;interval=10;proportion=0.2;start_year=2032
TM67279_Columbia_O6,67279,718562372290487,Columbia,federal,Federal,6,pine,142,Slash pine,3422.656638701707,42.0,public_thin_restore,thin_from_below_repeated,2027;2042;2057,3,2027.0,2057.0,True,,False,,end_year=2067;interval=15;max_dbh=10.0;proportion=0.3;start_year=2027
TM67279_Columbia_O6,67279,718562372290487,Columbia,federal,Federal,6,pine,142,Slash pine,3422.656638701707,42.0,no_management,no_management,,0,,,False,,False,,
TM48596_Suwannee_O3,48596,448940355489998,Suwannee,private_family,Family Forest,3,hardwood,602,Sweetgum / Nuttall oak / willow oak,3250.9678196583204,101.0,family_light_thin,thin_from_below,2032,1,2032.0,2032.0,True,,False,,max_dbh=8.0;proportion=0.35;year=2032
TM48596_Suwannee_O3,48596,448940355489998,Suwannee,private_family,Family Forest,3,hardwood,602,Sweetgum / Nuttall oak / willow oak,3250.9678196583204,101.0,family_uneven_aged_selection,selection_harvest,2037;2052;2067,3,2037.0,2067.0,True,,False,,end_year=2067;interval=15;proportion=0.15;start_year=2037
TM48596_Suwannee_O3,48596,448940355489998,Suwannee,private_family,Family Forest,3,hardwood,602,Sweetgum / Nuttall oak / willow oak,3250.9678196583204,101.0,no_management,no_management,,0,,,False,,False,,
TM59421_Columbia_O6,59421,533665369126144,Columbia,federal,Federal,6,hardwood,608,Sweetbay / swamp tupelo / red maple,3213.605485980485,16.0,public_selection_light,selection_harvest,2032;2042;2052;2062,4,2032.0,2062.0,True,,False,,end_year=2062;interval=10;proportion=0.2;start_year=2032
TM59421_Columbia_O6,59421,533665369126144,Columbia,federal,Federal,6,hardwood,608,Sweetbay / swamp tupelo / red maple,3213.605485980485,16.0,public_thin_restore,thin_from_below_repeated,2027;2042;2057,3,2027.0,2057.0,True,,False,,end_year=2067;interval=15;max_dbh=10.0;proportion=0.3;start_year=2027
TM59421_Columbia_O6,59421,533665369126144,Columbia,federal,Federal,6,hardwood,608,Sweetbay / swamp tupelo / red maple,3213.605485980485,16.0,no_management,no_management,,0,,,False,,False,,
