fvs_run_id,PLT_CN,prescription,cycles,first_year,last_year,total_removed_merch_cuft_per_ac,harvest_cycles,ending_ba,ending_merch_cuft_per_ac
718604055290487::pine_plantation_short_rotation,718604055290487,pine_plantation_short_rotation,10,2027,2072,1599.0116882324219,2,170.79432678222656,3499.654541015625
718604055290487::public_selection_light,718604055290487,public_selection_light,10,2027,2072,1501.066551208496,4,129.8225555419922,3172.81494140625
718604055290487::public_thin_restore,718604055290487,public_thin_restore,10,2027,2072,797.1919937133789,3,145.17340087890625,3610.218505859375
718604057290487::family_light_thin,718604057290487,family_light_thin,10,2027,2072,341.646240234375,1,200.62164306640625,4849.28271484375
718604057290487::family_uneven_aged_selection,718604057290487,family_uneven_aged_selection,10,2027,2072,1844.2530517578125,3,195.13487243652344,4734.380859375
718604057290487::no_management,718604057290487,no_management,10,2027,2072,0.0,0,200.44216918945312,5017.93408203125
718604060290487::family_light_thin,718604060290487,family_light_thin,10,2027,2072,275.7210693359375,1,178.48577880859375,4349.6279296875
718604060290487::family_uneven_aged_selection,718604060290487,family_uneven_aged_selection,10,2027,2072,1281.3719482421875,3,162.44247436523438,3903.749267578125
718604060290487::no_management,718604060290487,no_management,10,2027,2072,0.0,0,178.4856414794922,4400.5322265625
718604060290487::pine_plantation_long_rotation,718604060290487,pine_plantation_long_rotation,10,2027,2072,3062.691375732422,2,101.09503173828125,444.06927490234375
718604060290487::pine_plantation_short_rotation,718604060290487,pine_plantation_short_rotation,10,2027,2072,1932.7787780761719,2,165.68911743164062,3385.54541015625
718604068290487::hardwood_clearcut_regen,718604068290487,hardwood_clearcut_regen,10,2027,2072,2888.10546875,1,144.19805908203125,2619.75341796875
718604068290487::no_management,718604068290487,no_management,10,2027,2072,0.0,0,205.96290588378906,4746.14697265625
718604076290487::family_light_thin,718604076290487,family_light_thin,10,2027,2072,272.3609313964844,1,178.4857940673828,4544.75537109375
718604076290487::family_uneven_aged_selection,718604076290487,family_uneven_aged_selection,10,2027,2072,1277.9666748046875,3,151.4077606201172,3851.622314453125
718604076290487::no_management,718604076290487,no_management,10,2027,2072,0.0,0,178.4857177734375,4556.1142578125
718604076290487::pine_plantation_long_rotation,718604076290487,pine_plantation_long_rotation,10,2027,2072,3065.2081909179688,2,102.11040496826172,454.1403503417969
718604076290487::pine_plantation_short_rotation,718604076290487,pine_plantation_short_rotation,10,2027,2072,1891.9659423828125,2,168.64682006835938,3472.90380859375
718604076290487::public_selection_light,718604076290487,public_selection_light,10,2027,2072,1658.9513702392578,4,125.45023345947266,3210.279296875
718604076290487::public_thin_restore,718604076290487,public_thin_restore,10,2027,2072,991.348014831543,3,138.3506622314453,3571.358154296875
718604085290487::family_light_thin,718604085290487,family_light_thin,10,2027,2072,195.54055786132812,1,211.16676330566406,5129.79150390625
718604085290487::family_uneven_aged_selection,718604085290487,family_uneven_aged_selection,10,2027,2072,2054.1925659179688,3,193.94955444335938,4583.8193359375
718604085290487::hardwood_clearcut_regen,718604085290487,hardwood_clearcut_regen,10,2027,2072,4478.45166015625,1,81.31782531738281,312.5135192871094
718604085290487::no_management,718604085290487,no_management,10,2027,2072,0.0,0,207.996826171875,5068.86376953125
718604085290487::public_selection_light,718604085290487,public_selection_light,10,2027,2072,3121.980224609375,4,193.4068603515625,4274.04150390625
718604085290487::public_thin_restore,718604085290487,public_thin_restore,10,2027,2072,669.2712860107422,3,211.74459838867188,5109.8857421875
718604086290487::family_light_thin,718604086290487,family_light_thin,10,2027,2072,302.90582275390625,1,178.48573303222656,4508.22216796875
718604086290487::family_uneven_aged_selection,718604086290487,family_uneven_aged_selection,10,2027,2072,1294.6611633300781,3,150.67156982421875,3801.02099609375
718604086290487::no_management,718604086290487,no_management,10,2027,2072,0.0,0,178.48561096191406,4532.8603515625
718604086290487::pine_plantation_long_rotation,718604086290487,pine_plantation_long_rotation,10,2027,2072,2554.4027404785156,2,137.05239868164062,2111.455322265625
718604086290487::pine_plantation_short_rotation,718604086290487,pine_plantation_short_rotation,10,2027,2072,1276.9768524169922,2,191.09060668945312,4492.6416015625
718604087290487::family_light_thin,718604087290487,family_light_thin,10,2027,2072,13.64223861694336,1,171.50674438476562,1928.267822265625
718604087290487::family_uneven_aged_selection,718604087290487,family_uneven_aged_selection,10,2027,2072,459.86119842529297,3,158.01113891601562,1716.05419921875
718604087290487::hardwood_clearcut_regen,718604087290487,hardwood_clearcut_regen,10,2027,2072,706.0255126953125,1,106.6571044921875,976.6874389648438
718604087290487::no_management,718604087290487,no_management,10,2027,2072,0.0,0,171.8624725341797,1965.689453125
718604087290487::public_selection_light,718604087290487,public_selection_light,10,2027,2072,548.3364639282227,4,146.07301330566406,1524.4163818359375
718604087290487::public_thin_restore,718604087290487,public_thin_restore,10,2027,2072,107.95232963562012,3,157.89830017089844,1827.8638916015625
718604197290487::hardwood_clearcut_regen,718604197290487,hardwood_clearcut_regen,10,2027,2072,2846.83984375,1,112.14025115966797,2705.62060546875
718604197290487::no_management,718604197290487,no_management,10,2027,2072,0.0,0,232.2967071533203,3980.233642578125
718604205290487::family_light_thin,718604205290487,family_light_thin,10,2027,2072,99.21086883544922,1,192.3101348876953,3225.253173828125
718604205290487::family_uneven_aged_selection,718604205290487,family_uneven_aged_selection,10,2027,2072,1283.2759094238281,3,174.3987274169922,2967.94384765625
718604205290487::no_management,718604205290487,no_management,10,2027,2072,0.0,0,192.17311096191406,3323.311767578125
718604205290487::public_selection_light,718604205290487,public_selection_light,10,2027,2072,2091.762939453125,4,166.0989227294922,2695.46923828125
718604205290487::public_thin_restore,718604205290487,public_thin_restore,10,2027,2072,264.96226501464844,3,192.3133087158203,3210.958251953125
718604216290487::family_light_thin,718604216290487,family_light_thin,10,2027,2072,16.160505294799805,1,129.63116455078125,2668.881591796875
718604216290487::family_uneven_aged_selection,718604216290487,family_uneven_aged_selection,10,2027,2072,737.8797607421875,3,87.26513671875,1764.787353515625
718604216290487::hardwood_clearcut_regen,718604216290487,hardwood_clearcut_regen,10,2027,2072,984.09521484375,1,57.85382080078125,486.918701171875
718604216290487::no_management,718604216290487,no_management,10,2027,2072,0.0,0,133.63882446289062,2757.6767578125
718604216290487::public_selection_light,718604216290487,public_selection_light,10,2027,2072,969.2287750244141,4,59.89349365234375,1184.0111083984375
718604216290487::public_thin_restore,718604216290487,public_thin_restore,10,2027,2072,93.91946411132812,3,116.80148315429688,2440.045654296875
718604217290487::family_light_thin,718604217290487,family_light_thin,10,2027,2072,17.97201919555664,1,145.450439453125,3936.8232421875
718604217290487::family_uneven_aged_selection,718604217290487,family_uneven_aged_selection,10,2027,2072,825.4634857177734,3,125.99095153808594,3437.814208984375
718604217290487::no_management,718604217290487,no_management,10,2027,2072,0.0,0,161.16696166992188,4375.228515625
718604217290487::pine_plantation_long_rotation,718604217290487,pine_plantation_long_rotation,10,2027,2072,1586.462890625,2,115.66726684570312,492.26422119140625
718604217290487::pine_plantation_short_rotation,718604217290487,pine_plantation_short_rotation,10,2027,2072,447.98522186279297,2,185.3804931640625,3664.74755859375
718604217290487::public_selection_light,718604217290487,public_selection_light,10,2027,2072,903.3329734802246,4,111.58687591552734,2948.45068359375
718604217290487::public_thin_restore,718604217290487,public_thin_restore,10,2027,2072,567.8831329345703,2,109.2726821899414,2799.766357421875
718604221290487::family_light_thin,718604221290487,family_light_thin,10,2027,2072,208.68899536132812,1,177.70333862304688,6572.11328125
718604221290487::family_uneven_aged_selection,718604221290487,family_uneven_aged_selection,10,2027,2072,2221.3484497070312,3,145.4382781982422,5268.00830078125
718604221290487::no_management,718604221290487,no_management,10,2027,2072,0.0,0,177.5996856689453,6557.5654296875
718604221290487::pine_plantation_long_rotation,718604221290487,pine_plantation_long_rotation,10,2027,2072,2957.15234375,1,176.36135864257812,5313.119140625
718604221290487::pine_plantation_short_rotation,718604221290487,pine_plantation_short_rotation,10,2027,2072,2957.15234375,1,176.36135864257812,5313.119140625
718604221290487::public_selection_light,718604221290487,public_selection_light,10,2027,2072,3236.9036254882812,4,122.47720336914062,4344.2314453125
718604221290487::public_thin_restore,718604221290487,public_thin_restore,10,2027,2072,785.1077117919922,3,167.63819885253906,6204.388671875
718604223290487::family_light_thin,718604223290487,family_light_thin,10,2027,2072,62.82499313354492,1,187.6898956298828,5106.3779296875
718604223290487::family_uneven_aged_selection,718604223290487,family_uneven_aged_selection,10,2027,2072,1987.5361328125,3,171.4745330810547,4337.6005859375
718604223290487::hardwood_clearcut_regen,718604223290487,hardwood_clearcut_regen,10,2027,2072,3657.2626953125,1,170.31625366210938,4484.779296875
718604223290487::no_management,718604223290487,no_management,10,2027,2072,0.0,0,187.9981231689453,5102.39013671875
718604224290487::family_light_thin,718604224290487,family_light_thin,10,2027,2072,20.1679630279541,1,157.4327850341797,2053.2861328125
718604224290487::family_uneven_aged_selection,718604224290487,family_uneven_aged_selection,10,2027,2072,449.38878631591797,3,138.79898071289062,1665.9468994140625
718604224290487::hardwood_clearcut_regen,718604224290487,hardwood_clearcut_regen,10,2027,2072,416.1336669921875,1,124.30674743652344,1136.0125732421875
718604224290487::no_management,718604224290487,no_management,10,2027,2072,0.0,0,158.45928955078125,2160.640869140625
718604224290487::public_selection_light,718604224290487,public_selection_light,10,2027,2072,567.9789276123047,4,127.91043853759766,1477.3458251953125
718604224290487::public_thin_restore,718604224290487,public_thin_restore,10,2027,2072,157.6320571899414,3,150.21978759765625,1893.1292724609375
718604225290487::family_light_thin,718604225290487,family_light_thin,10,2027,2072,72.11730194091797,1,172.3391571044922,3177.375732421875
718604225290487::family_uneven_aged_selection,718604225290487,family_uneven_aged_selection,10,2027,2072,910.9967193603516,3,158.5709228515625,3038.739990234375
718604225290487::hardwood_clearcut_regen,718604225290487,hardwood_clearcut_regen,10,2027,2072,3162.748779296875,1,0.17384329438209534,0.0
718604225290487::no_management,718604225290487,no_management,10,2027,2072,0.0,0,176.05868530273438,3393.838134765625
718604225290487::public_selection_light,718604225290487,public_selection_light,10,2027,2072,1270.4819107055664,4,164.4160919189453,3082.72509765625
718604225290487::public_thin_restore,718604225290487,public_thin_restore,10,2027,2072,767.9026145935059,3,168.71035766601562,3110.05859375
718604228290487::family_light_thin,718604228290487,family_light_thin,10,2027,2072,28.36888313293457,1,181.5848846435547,4322.44970703125
718604228290487::family_uneven_aged_selection,718604228290487,family_uneven_aged_selection,10,2027,2072,1402.283935546875,3,160.3277587890625,3530.685302734375
718604228290487::no_management,718604228290487,no_management,10,2027,2072,0.0,0,180.57684326171875,4260.82373046875
718604228290487::pine_plantation_long_rotation,718604228290487,pine_plantation_long_rotation,10,2027,2072,2192.858642578125,1,181.3030242919922,4519.443359375
718604228290487::pine_plantation_short_rotation,718604228290487,pine_plantation_short_rotation,10,2027,2072,2192.858642578125,1,181.3030242919922,4519.443359375
718604230290487::family_light_thin,718604230290487,family_light_thin,10,2027,2072,0.0,0,152.61805725097656,2427.212646484375
718604230290487::family_uneven_aged_selection,718604230290487,family_uneven_aged_selection,10,2027,2072,595.5954132080078,3,138.5943145751953,2238.862548828125
718604230290487::no_management,718604230290487,no_management,10,2027,2072,0.0,0,155.1656036376953,2577.855712890625
718604231290487::family_light_thin,718604231290487,family_light_thin,10,2027,2072,30.873661041259766,1,218.6420440673828,5936.07763671875
718604231290487::family_uneven_aged_selection,718604231290487,family_uneven_aged_selection,10,2027,2072,2213.4483032226562,3,198.99729919433594,5132.46923828125
718604231290487::no_management,718604231290487,no_management,10,2027,2072,0.0,0,218.30548095703125,5876.35205078125
718604231290487::pine_plantation_long_rotation,718604231290487,pine_plantation_long_rotation,10,2027,2072,4269.48112487793,2,221.47491455078125,4697.93359375
718604231290487::pine_plantation_short_rotation,718604231290487,pine_plantation_short_rotation,10,2027,2072,2571.146728515625,1,220.1773223876953,5129.14208984375
718604231290487::public_selection_light,718604231290487,public_selection_light,10,2027,2072,3376.343994140625,4,182.1688690185547,4513.37255859375
718604231290487::public_thin_restore,718604231290487,public_thin_restore,10,2027,2072,233.9304313659668,3,219.36941528320312,6070.9755859375
718604233290487::family_light_thin,718604233290487,family_light_thin,10,2027,2072,262.91522216796875,1,219.3753204345703,3765.530029296875
718604233290487::family_uneven_aged_selection,718604233290487,family_uneven_aged_selection,10,2027,2072,1003.9169311523438,3,202.5184783935547,3332.076416015625
718604233290487::hardwood_clearcut_regen,718604233290487,hardwood_clearcut_regen,10,2027,2072,3121.95361328125,1,34.8309440612793,0.0
718604233290487::no_management,718604233290487,no_management,10,2027,2072,0.0,0,214.9479217529297,4612.64794921875
718604233290487::public_selection_light,718604233290487,public_selection_light,10,2027,2072,1195.3580627441406,4,201.3040771484375,2481.205078125
718604233290487::public_thin_restore,718604233290487,public_thin_restore,10,2027,2072,886.1492309570312,3,211.51873779296875,2524.630859375
718604236290487::family_light_thin,718604236290487,family_light_thin,10,2027,2072,54.318572998046875,1,174.20550537109375,3333.956298828125
718604236290487::family_uneven_aged_selection,718604236290487,family_uneven_aged_selection,10,2027,2072,833.2307739257812,3,159.02078247070312,3058.834716796875
718604236290487::hardwood_clearcut_regen,718604236290487,hardwood_clearcut_regen,10,2027,2072,25.16500473022461,1,168.82237243652344,3140.57958984375
718604236290487::no_management,718604236290487,no_management,10,2027,2072,0.0,0,175.7135772705078,3482.822998046875
718604236290487::public_selection_light,718604236290487,public_selection_light,10,2027,2072,1037.7858963012695,4,164.1884002685547,2808.01611328125
718604236290487::public_thin_restore,718604236290487,public_thin_restore,10,2027,2072,664.3095722198486,3,170.5260009765625,3031.601318359375
718604265290487::family_light_thin,718604265290487,family_light_thin,10,2027,2072,62.049015045166016,1,167.32861328125,2625.36181640625
718604265290487::family_uneven_aged_selection,718604265290487,family_uneven_aged_selection,10,2027,2072,668.3669815063477,3,152.256591796875,2702.7568359375
718604265290487::hardwood_clearcut_regen,718604265290487,hardwood_clearcut_regen,10,2027,2072,2096.46240234375,1,5.520499229431152,0.0
718604265290487::no_management,718604265290487,no_management,10,2027,2072,0.0,0,169.30860900878906,2992.9013671875
718604276290487::family_light_thin,718604276290487,family_light_thin,10,2027,2072,230.3831787109375,1,176.0037384033203,3830.56005859375
718604276290487::family_uneven_aged_selection,718604276290487,family_uneven_aged_selection,10,2027,2072,1131.1465301513672,3,159.12445068359375,3460.34130859375
718604276290487::no_management,718604276290487,no_management,10,2027,2072,0.0,0,175.6591796875,3974.035400390625
718604276290487::pine_plantation_long_rotation,718604276290487,pine_plantation_long_rotation,10,2027,2072,2827.293975830078,2,112.028564453125,471.5075988769531
718604276290487::pine_plantation_short_rotation,718604276290487,pine_plantation_short_rotation,10,2027,2072,1714.1458129882812,2,176.2899932861328,3127.722412109375
718604276290487::public_selection_light,718604276290487,public_selection_light,10,2027,2072,1518.7670288085938,4,144.62489318847656,3048.446044921875
718604276290487::public_thin_restore,718604276290487,public_thin_restore,10,2027,2072,700.2741546630859,3,169.12301635742188,3656.52734375
718604280290487::family_light_thin,718604280290487,family_light_thin,10,2027,2072,58.54098892211914,1,265.76788330078125,7906.240234375
718604280290487::family_uneven_aged_selection,718604280290487,family_uneven_aged_selection,10,2027,2072,3213.9031982421875,3,216.25990295410156,6148.2548828125
718604280290487::hardwood_clearcut_regen,718604280290487,hardwood_clearcut_regen,10,2027,2072,6738.12451171875,1,90.4351806640625,1522.984375
718604280290487::no_management,718604280290487,no_management,10,2027,2072,0.0,0,264.38470458984375,7689.404296875
718604294290487::family_light_thin,718604294290487,family_light_thin,10,2027,2072,79.28909301757812,1,143.39498901367188,1510.0269775390625
718604294290487::family_uneven_aged_selection,718604294290487,family_uneven_aged_selection,10,2027,2072,432.82904052734375,3,115.61360168457031,1107.6627197265625
718604294290487::hardwood_clearcut_regen,718604294290487,hardwood_clearcut_regen,10,2027,2072,549.8505249023438,1,106.177490234375,1057.3843994140625
718604294290487::no_management,718604294290487,no_management,10,2027,2072,0.0,0,151.87786865234375,1675.53466796875
718604294290487::public_selection_light,718604294290487,public_selection_light,10,2027,2072,597.8880996704102,4,99.0267562866211,875.1157836914062
718604294290487::public_thin_restore,718604294290487,public_thin_restore,10,2027,2072,337.5322494506836,3,105.15371704101562,1109.7974853515625
718604451290487::family_light_thin,718604451290487,family_light_thin,10,2027,2072,74.4920654296875,1,184.6571044921875,3919.833740234375
718604451290487::family_uneven_aged_selection,718604451290487,family_uneven_aged_selection,10,2027,2072,1435.2279052734375,3,170.3396453857422,3350.51220703125
718604451290487::hardwood_clearcut_regen,718604451290487,hardwood_clearcut_regen,10,2027,2072,2933.786865234375,1,129.6017303466797,1056.8592529296875
718604451290487::no_management,718604451290487,no_management,10,2027,2072,0.0,0,184.40716552734375,3999.46484375
718604451290487::public_selection_light,718604451290487,public_selection_light,10,2027,2072,2176.571563720703,4,173.18026733398438,3093.15185546875
718604451290487::public_thin_restore,718604451290487,public_thin_restore,10,2027,2072,449.7849884033203,3,184.68460083007812,3912.55419921875
718604452290487::family_light_thin,718604452290487,family_light_thin,10,2027,2072,96.33385467529297,1,225.72637939453125,5327.66259765625
718604452290487::family_uneven_aged_selection,718604452290487,family_uneven_aged_selection,10,2027,2072,1531.2879333496094,3,197.1866912841797,4564.8154296875
718604452290487::hardwood_clearcut_regen,718604452290487,hardwood_clearcut_regen,10,2027,2072,1307.505859375,1,186.5519256591797,3613.709228515625
718604452290487::no_management,718604452290487,no_management,10,2027,2072,0.0,0,226.07176208496094,5558.81591796875
718604452290487::public_selection_light,718604452290487,public_selection_light,10,2027,2072,2042.2389526367188,4,186.04495239257812,3897.3037109375
718604452290487::public_thin_restore,718604452290487,public_thin_restore,10,2027,2072,734.2054977416992,3,221.45370483398438,4814.29248046875
718604453290487::family_light_thin,718604453290487,family_light_thin,10,2027,2072,106.42379760742188,1,188.9055633544922,4742.86279296875
718604453290487::family_uneven_aged_selection,718604453290487,family_uneven_aged_selection,10,2027,2072,1700.1297302246094,3,159.30953979492188,3744.4873046875
718604453290487::hardwood_clearcut_regen,718604453290487,hardwood_clearcut_regen,10,2027,2072,3111.72607421875,1,126.40909576416016,2510.37646484375
718604453290487::no_management,718604453290487,no_management,10,2027,2072,0.0,0,189.48245239257812,4718.85791015625
718604453290487::public_selection_light,718604453290487,public_selection_light,10,2027,2072,2472.7001342773438,4,127.62345886230469,2923.3427734375
718604453290487::public_thin_restore,718604453290487,public_thin_restore,10,2027,2072,483.6535949707031,3,185.51625061035156,4715.32763671875
718604470290487::family_light_thin,718604470290487,family_light_thin,10,2027,2072,0.0,0,163.90940856933594,1351.218505859375
718604470290487::family_uneven_aged_selection,718604470290487,family_uneven_aged_selection,10,2027,2072,282.56988525390625,3,132.4027557373047,1080.8680419921875
718604470290487::hardwood_clearcut_regen,718604470290487,hardwood_clearcut_regen,10,2027,2072,1065.0927734375,1,8.206865310668945,0.0
718604470290487::no_management,718604470290487,no_management,10,2027,2072,0.0,0,172.6752471923828,1533.3936767578125
718604470290487::public_selection_light,718604470290487,public_selection_light,10,2027,2072,321.43171310424805,4,115.31114959716797,868.837646484375
718604470290487::public_thin_restore,718604470290487,public_thin_restore,10,2027,2072,56.89170837402344,1,120.91609954833984,1002.2058715820312
718604473290487::family_light_thin,718604473290487,family_light_thin,10,2027,2072,156.54986572265625,1,178.48577880859375,7289.927734375
718604473290487::family_uneven_aged_selection,718604473290487,family_uneven_aged_selection,10,2027,2072,2184.1113891601562,3,136.39512634277344,5492.45751953125
718604473290487::no_management,718604473290487,no_management,10,2027,2072,0.0,0,178.48582458496094,7239.10546875
718604473290487::pine_plantation_long_rotation,718604473290487,pine_plantation_long_rotation,10,2027,2072,3502.9920043945312,2,222.527587890625,8004.509765625
718604473290487::pine_plantation_short_rotation,718604473290487,pine_plantation_short_rotation,10,2027,2072,2211.667236328125,1,176.54470825195312,6173.1435546875
718604473290487::public_selection_light,718604473290487,public_selection_light,10,2027,2072,3072.1854248046875,4,111.48757934570312,4450.62109375
718604473290487::public_thin_restore,718604473290487,public_thin_restore,10,2027,2072,753.6904449462891,3,160.95091247558594,6611.4716796875
718604478290487::no_management,718604478290487,no_management,10,2027,2072,0.0,0,176.9052276611328,3913.8115234375
718604478290487::public_selection_light,718604478290487,public_selection_light,10,2027,2072,2055.456298828125,4,132.48794555664062,2650.964599609375
718604478290487::public_thin_restore,718604478290487,public_thin_restore,10,2027,2072,64.40825080871582,3,175.19415283203125,4462.34814453125
718604485290487::family_light_thin,718604485290487,family_light_thin,10,2027,2072,233.0387420654297,1,222.31298828125,7633.216796875
718604485290487::family_uneven_aged_selection,718604485290487,family_uneven_aged_selection,10,2027,2072,2754.08984375,3,192.3709259033203,6523.10888671875
718604485290487::no_management,718604485290487,no_management,10,2027,2072,0.0,0,222.24334716796875,7584.32568359375
718604485290487::pine_plantation_long_rotation,718604485290487,pine_plantation_long_rotation,10,2027,2072,5508.174072265625,2,174.44134521484375,3962.325927734375
718604485290487::pine_plantation_short_rotation,718604485290487,pine_plantation_short_rotation,10,2027,2072,3871.2713317871094,2,220.9853057861328,6154.50634765625
718604485290487::public_selection_light,718604485290487,public_selection_light,10,2027,2072,3903.5956420898438,4,163.95779418945312,5561.9248046875
718604485290487::public_thin_restore,718604485290487,public_thin_restore,10,2027,2072,1094.6746063232422,3,222.3665771484375,7654.18408203125
718604486290487::family_light_thin,718604486290487,family_light_thin,10,2027,2072,98.83638763427734,1,178.4857940673828,7265.814453125
718604486290487::family_uneven_aged_selection,718604486290487,family_uneven_aged_selection,10,2027,2072,2280.6669311523438,3,137.95484924316406,5525.0849609375
718604486290487::no_management,718604486290487,no_management,10,2027,2072,0.0,0,178.48558044433594,7202.6904296875
718604486290487::pine_plantation_long_rotation,718604486290487,pine_plantation_long_rotation,10,2027,2072,4035.359893798828,2,222.52755737304688,8022.84033203125
718604486290487::pine_plantation_short_rotation,718604486290487,pine_plantation_short_rotation,10,2027,2072,2544.76513671875,1,178.48570251464844,6255.0625
718604486290487::public_selection_light,718604486290487,public_selection_light,10,2027,2072,3317.104248046875,4,116.0788345336914,4601.24267578125
718604486290487::public_thin_restore,718604486290487,public_thin_restore,10,2027,2072,633.5691528320312,3,170.6779327392578,6998.99169921875
718604487290487::family_light_thin,718604487290487,family_light_thin,10,2027,2072,227.85064697265625,1,204.8745880126953,5519.18359375
718604487290487::family_uneven_aged_selection,718604487290487,family_uneven_aged_selection,10,2027,2072,1598.575454711914,3,185.23873901367188,4970.6845703125
718604487290487::no_management,718604487290487,no_management,10,2027,2072,0.0,0,204.0662384033203,5619.66259765625
718604487290487::pine_plantation_long_rotation,718604487290487,pine_plantation_long_rotation,10,2027,2072,4027.8800354003906,2,102.14920806884766,378.06121826171875
718604487290487::pine_plantation_short_rotation,718604487290487,pine_plantation_short_rotation,10,2027,2072,2461.6969604492188,2,173.5909423828125,3417.271484375
718604487290487::public_selection_light,718604487290487,public_selection_light,10,2027,2072,2215.775665283203,4,172.3700408935547,4492.82421875
718604487290487::public_thin_restore,718604487290487,public_thin_restore,10,2027,2072,1299.8655166625977,3,196.19757080078125,5205.19189453125
718604687290487::family_light_thin,718604687290487,family_light_thin,10,2027,2072,6.28237247467041,1,176.53321838378906,1793.42724609375
718604687290487::family_uneven_aged_selection,718604687290487,family_uneven_aged_selection,10,2027,2072,506.882568359375,3,165.40438842773438,1642.7784423828125
718604687290487::hardwood_clearcut_regen,718604687290487,hardwood_clearcut_regen,10,2027,2072,849.699462890625,1,46.186031341552734,5.969793319702148
718604687290487::no_management,718604687290487,no_management,10,2027,2072,0.0,0,180.67861938476562,1995.4127197265625
718604718290487::family_light_thin,718604718290487,family_light_thin,10,2027,2072,13.643535614013672,1,153.9151611328125,7667.43994140625
718604718290487::family_uneven_aged_selection,718604718290487,family_uneven_aged_selection,10,2027,2072,2835.381591796875,3,141.45767211914062,7021.869140625
718604718290487::no_management,718604718290487,no_management,10,2027,2072,0.0,0,153.91506958007812,7666.794921875
718604718290487::pine_plantation_long_rotation,718604718290487,pine_plantation_long_rotation,10,2027,2072,5850.224639892578,2,206.62522888183594,6814.04736328125
718604718290487::pine_plantation_short_rotation,718604718290487,pine_plantation_short_rotation,10,2027,2072,4042.5804138183594,2,222.52757263183594,8807.802734375
718604718290487::public_selection_light,718604718290487,public_selection_light,10,2027,2072,4337.40087890625,4,124.965576171875,6194.978515625
718604718290487::public_thin_restore,718604718290487,public_thin_restore,10,2027,2072,457.00813579559326,2,153.91481018066406,7669.5087890625
718604753290487::family_light_thin,718604753290487,family_light_thin,10,2027,2072,233.86265563964844,1,216.42095947265625,5069.87548828125
718604753290487::family_uneven_aged_selection,718604753290487,family_uneven_aged_selection,10,2027,2072,1551.5838317871094,3,200.0535888671875,4685.74853515625
718604753290487::no_management,718604753290487,no_management,10,2027,2072,0.0,0,216.94927978515625,5211.84521484375
718604753290487::pine_plantation_long_rotation,718604753290487,pine_plantation_long_rotation,10,2027,2072,4100.048522949219,2,116.41211700439453,399.3819274902344
718604753290487::pine_plantation_short_rotation,718604753290487,pine_plantation_short_rotation,10,2027,2072,2517.3245849609375,2,183.38345336914062,2748.151123046875
718604753290487::public_selection_light,718604753290487,public_selection_light,10,2027,2072,2168.188766479492,4,185.90504455566406,4303.56689453125
718604753290487::public_thin_restore,718604753290487,public_thin_restore,10,2027,2072,752.2297744750977,3,216.5946807861328,5213.48095703125
718604757290487::family_light_thin,718604757290487,family_light_thin,10,2027,2072,92.27875518798828,1,130.79510498046875,3737.002685546875
718604757290487::family_uneven_aged_selection,718604757290487,family_uneven_aged_selection,10,2027,2072,1110.6057586669922,3,118.51045989990234,3177.6181640625
718604757290487::no_management,718604757290487,no_management,10,2027,2072,0.0,0,129.0277557373047,3683.8330078125
718604757290487::pine_plantation_long_rotation,718604757290487,pine_plantation_long_rotation,10,2027,2072,1424.1796569824219,2,177.2752685546875,4680.52685546875
718604757290487::pine_plantation_short_rotation,718604757290487,pine_plantation_short_rotation,10,2027,2072,745.2159423828125,1,123.4332046508789,3597.556640625
718604757290487::public_selection_light,718604757290487,public_selection_light,10,2027,2072,1520.9466400146484,4,124.68611145019531,2957.559814453125
718604757290487::public_thin_restore,718604757290487,public_thin_restore,10,2027,2072,303.634952545166,3,136.72662353515625,3846.377197265625
718604760290487::family_light_thin,718604760290487,family_light_thin,10,2027,2072,33.8441162109375,1,124.03585815429688,2260.00439453125
718604760290487::family_uneven_aged_selection,718604760290487,family_uneven_aged_selection,10,2027,2072,769.9677734375,3,113.12654113769531,1658.075439453125
718604760290487::no_management,718604760290487,no_management,10,2027,2072,0.0,0,124.56812286376953,2200.999755859375
718604760290487::pine_plantation_long_rotation,718604760290487,pine_plantation_long_rotation,10,2027,2072,1400.45654296875,1,104.5492172241211,1326.5133056640625
718604760290487::pine_plantation_short_rotation,718604760290487,pine_plantation_short_rotation,10,2027,2072,1400.45654296875,1,104.5492172241211,1326.5133056640625
718604764290487::family_light_thin,718604764290487,family_light_thin,10,2027,2072,331.4667663574219,1,155.7039337158203,4466.048828125
718604764290487::family_uneven_aged_selection,718604764290487,family_uneven_aged_selection,10,2027,2072,1609.0926208496094,3,140.53411865234375,3919.459228515625
718604764290487::no_management,718604764290487,no_management,10,2027,2072,0.0,0,155.6850128173828,4459.87255859375
718604764290487::pine_plantation_long_rotation,718604764290487,pine_plantation_long_rotation,10,2027,2072,2578.5308227539062,2,171.89291381835938,2961.034423828125
718604764290487::pine_plantation_short_rotation,718604764290487,pine_plantation_short_rotation,10,2027,2072,1646.4588623046875,1,136.37290954589844,3049.88427734375
718604764290487::public_selection_light,718604764290487,public_selection_light,10,2027,2072,2197.1334533691406,4,114.63391876220703,3182.423095703125
718604764290487::public_thin_restore,718604764290487,public_thin_restore,10,2027,2072,996.8544692993164,3,146.3436279296875,4162.9443359375
718604867290487::family_light_thin,718604867290487,family_light_thin,10,2027,2072,12.67926025390625,1,81.17794799804688,2713.369384765625
